文章類別編號,文章類別,文章標題,文章內容,文章來源編號,日期,文章網址,文字雲,關係圖,文章摘要
2,八卦 ( Gossiping ),[新聞] 「20%容積獎勵沒違法！」民眾黨圖表詳解,1.媒體來源:風傳媒2.記者署名:鍾秉哲3.完整新聞標題:「20%容積獎勵沒違法！」民眾黨圖表詳解法源「全國一致」　京華城還得符合這3項條件4.完整新聞內文:京華城容積獎勵爭議案延燒，民眾黨主席柯文哲被控在台北市長任內涉圖利，被台北地方法院裁定羈押禁見。對此，民眾黨透過「京華城解說版」懶人包強調，內政部規範一般性容積獎勵20%上限為全國一致，而北市以「細部計畫」給予京華城容積獎勵，完全沒有違法問題，公務員與都市計畫委員會的委員，「誰敢知法犯法？」　民眾黨：非都更案也有5種工具民眾黨指出，據內政部2014年1月修正的《都市計畫法施行細則》第34條之3規定，增額容積回歸都市計畫體系管理。而依照2002年4月修訂的《都市計畫法》第23條，都市計畫細部計畫由各縣市政府自行核定，容積率與容積獎勵即由地方政府依據計畫目的、地方實際發展需要於細部計畫訂定，經都委會審議通過後發布實施，並得作為鼓勵配合發展的獎勵工具，不須再報內政部。民眾黨續指，據內政部《都市計畫細部計畫審議原則》第10點，細部計畫的土地使用分區管制，應依地區特性，按各種土地使用分區類別，分別訂定其土地使用容許項目及使用強度，並就其合理性與可行性予以審議。國土署長吳欣修曾說，內政部自1991年就定調容積率由地方政府細部計畫訂定，2013年也明文規定一般性容積獎勵上限不可超過20%，這是所有縣市政府都委會的共識。民眾黨說明，除了台北市，全國「非都更案」有5種容積獎勵工具，據2012年《都市計畫法施行細則》增訂的第34條之2規定，無法劃定都更單元辦理重建，得依該合法建築物原建築容積建築，或符合採綠建築規劃設計、提高結構物耐震性能、應用智慧建築技術、納入綠色能源、其他對都市環境品質有高於法規的具體貢獻，這5項條件，得於法定容積20%限度內放寬其建築容積。　民眾黨：都委會審議是職權民眾黨解釋，台北市沒有通案規定，是由細部計畫決定基地容積率，並由北市都委會審議。據《台北市都市計畫施行自治條例》第25條規定，都市計畫地區內，市府認為土地有合理使用必要時，得擬定細部計畫規定地區內土地及建築物使用，基地面積或應保留空地的比率、容積率。因此，北市各地區容積率都是依自治條例以「細部計畫」核定該地區的容積率，當然也包括增額容積。民眾黨強調，非都更地區給予容積獎勵是於法有據，台北市與全國各縣市都有訂定「細部計畫」，給予容積獎勵的權利；而台北市沒有通案容積獎勵明文規定，交由都委會審議，視需求彈性處理，依規都委會可在「細部計畫」視城市需求決定容積率，且台北市都是以「細部計畫」決定增額容積率上限，也就是容積的天花板。民眾黨直指，台北市都市計畫中各區域「法定容積率」與「增額容積率」都是在細部計畫中規範，且增額容積是經都委會審議通過，而現行《都市計畫法》或子法都未規定「民間自提」都市計畫細部計畫變更案不得訂定容積獎勵；換言之，都委會審議增額容積是其職權，並無違法問題。　民眾黨：都委會議全程直播至於都委會為何給予京華城20%容積獎勵，民眾黨重申，非都更地區以增額容積20%上限為原則是地方政府的權責，經都委會多次審議，同意京華城增額容積以法定容積50%為上限，其中容積獎勵為法定容積的20%為限，而台北市並未規定通案原則，容積獎勵由都委會審議，決定容積獎勵的項目與方式。有關京華城20%獎勵容積項目，民眾黨則說明，在韌性城市貢獻獎勵部分，京華城以「鑽石級」獲取基準容積4%獎勵，在智慧城市貢獻獎勵部分，京華城同樣以「鑽石級」獲取基準容積8%獎勵，宜居城市貢獻獎勵上，京華城取得耐震設計標章、提供公眾使用服務性或公益使用、整修順平道路鋪面、改善人行道，或興建公共人行陸橋等，獲取基準容積8%獎勵，加總獲20%容積獎勵。 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,1,2024-09-15,https://www.pttbrain.com/ptt/article/M.1726392412.A.EE0,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/2f684403-59bd-49ed-a2cd-d05eab7f43c4,https://d1pxdrw6gckt4w.cloudfront.net/network/e979b1dd-60c5-4b06-9827-314c7c078e62,民眾黨針對京華城容積獎勵爭議案作出詳細解釋，強調20%容積獎勵並無違法問題，並指出相關規範為全國一致。根據內政部和台北市的相關法規，容積獎勵由地方政府依據細部計畫決定，經都委會審議通過後實施。民眾黨進一步說明，京華城獲得的20%容積獎勵包括韌性城市、智慧城市和宜居城市等多項貢獻，均符合相關法規要求。這些內容被民眾黨以圖表懶人包形式呈現，強調整個過程依法進行，並無圖利行為。
6,政黑 ( HatePolitics ),[討論] 黃國昌：京華城30%容積是自己花錢買的欸,我們的戰神，道德的長城、自由的燈塔、民主的防波堤、正義的北極星、公理的馬奇諾防線、智慧的巴特農神殿、民眾黨不分區立委，黃國昌，在嘉義宣講的時候，替小草分析京華城容積率的始末，我們國昌老師說不要看560到840好像很多，其中有30%是京華城自己花錢買的欸，另外20%本來就是縣市政府可以給的獎勵，柯文哲到底哪裡違法？我們的國昌老師深入淺出的分析，讓被塔綠班媒體誤導的我恍然大悟，原來柯文哲從頭到尾都沒有違法被收押，京華城沈慶京自己花錢買容積還被收押，這個世界還有天理嗎？還有王法嗎？--,1,2024-09-15,https://www.pttbrain.com/ptt/article/M.1726361765.A.104,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/90e4fb85-088b-4b2f-848b-8ba9153d29cd,https://d1pxdrw6gckt4w.cloudfront.net/network/4d320ab7-9eee-4a07-87e2-cb909bc491f4,黃國昌在嘉義演講時詳細分析了京華城容積率的問題，指出其中30%的容積率是京華城自己花錢購買的，另有20%是縣市政府可以給予的獎勵。他強調這並不違法，質疑柯文哲的行為是否真的有違法之處。黃國昌的講解讓支持者感到被媒體誤導，並為京華城沈慶京因購買容積而被收押感到不公，質疑這樣的司法處理是否符合公理和天理。
2,八卦 ( Gossiping ),[新聞] 「公理何在？」 保時捷男酒駕撞癱孝子分,1.媒體來源:自由時報2.記者署名:張瑞楨3.完整新聞標題:「公理何在？」 保時捷男酒駕撞癱孝子分文不賠 法院輕判4.完整新聞內文:台中市有犯罪前科的林姓男子，2年前酒後駕駛保時捷跑車，把年僅22歲的蔡姓孝子撞得全身癱瘓。他還疑似脫產，住逾1700萬元高檔住宅又開豪車，卻是分文不賠，還反指蔡男撞他，應賠償保時捷修車費。檢方認為他態度差，起訴聲明不適用自首減刑，台中地方法院卻草率「簡易判決」，，蔡男的母親質疑判決離譜，「司法怎麼了？公理何在？」。判決書指出，現年41歲、有犯罪前科，自稱從事網路代購的林男，2020年開車於南投縣，不滿莊姓車主按喇叭，他竟「逼車」導致互撞，南投地方法院依強制罪輕判拘役20日，可易科罰金，緩刑2年，他卻在緩刑期間又酒駕肇事。2020年8月15日深夜至16日清晨，他喝紅酒後，16日上午駕駛新車價412萬元起（官網價格）的保時捷Macan S豪車，在台中市衝撞騎機車、從事櫥櫃施工的22歲蔡男，被撞飛的蔡男又撞擊對向柯姓女子的轎車，「全身癱瘓，終生無法復原」，蔡男對母親很孝順，癱瘓之後，這位年邁的單親媽媽，扛起照顧愛子的重擔。林男酒測0.16毫克，這輛保時捷登記於林男名下，卻懸掛已逾期「臨時牌」，沒有強制責任險，他又否認任何過失，台中地檢署雖認為他留在現場，告訴警察自己是保時捷駕駛，但否認過失，「顯無接受裁判之意」，依酒駕過失致重傷害罪起訴，還聲明不適用自首減刑。檢方聲請通常程序判決，台中地方法院卻改為「簡易判決」，去年8月底開一次庭後，不到1個月，去年9月就判決，「台中市車輛行車事故鑑定會」認定，蔡男與柯女沒有肇事責任，林男為全責，法官卻推翻鑑定，逕自認定蔡男有「未注意車前狀況」之責，林男分文未賠，一再狡辯，法官卻認為他「坦承犯行，態度尚可」，再用自首減刑輕判6月，可易科罰金18萬元，不用入獄坐牢。蔡母質疑判決離譜，「是幫林男卸責嗎？」，她控訴林男毀了愛子一生，不認錯不賠償，繳18萬元就解套，「我們的司法怎麼了？」林男與檢方都上訴，台中地院才發現「簡易判決」違法，撤銷這起烏龍判決，改由合議庭用「通常程序」判決，林男於審理時否認酒駕，他還反指蔡男時速逾100公里，但柯小姐提供的行車記錄器，並未顯示蔡男沒超速，證物狠打林男的臉，合議庭也不採信林男辯詞。合議庭上月底（8月）宣判時，略還蔡男一些公道，認定蔡男沒肇責，林男全責，三位法官還強調，林男推諉卸責，不斷指責蔡男，不僅無解自身犯行，更加深告訴人蔡母的不諒解，不過，合議庭還是認為林男符合自首條件，給林男減刑，改判10月，不能易科罰金，應入獄蹲苦窯。雙方於本月（9月）都上訴，蔡母的律師朱清奇還於上訴狀中聲明，林男犯後態度惡劣，住豪宅、開名車，名下卻一毛錢都沒有，完全沒有賠償誠意，請高等法院台中分院改判最重之刑（2年3月至4年6月）。記者昨天（13日）透過林男的律師盧永盛，希望向林男求證是否脫產等細節，盧永盛答覆不方便，但他表示，自己不知林的財產狀況，他曾勸林應盡力洽談賠償和解，但因蔡母索賠與法院判賠金額太高（1940萬餘元）而卡住，林男並非惡劣或不負責之人。5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,1,2024-09-15,https://www.pttbrain.com/ptt/article/M.1726332722.A.FE2,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/49db5a5f-ab05-4423-9351-ca1b5b294eca,https://d1pxdrw6gckt4w.cloudfront.net/network/74f180ad-d5e9-4789-a10f-40b81424d384,台中市一名林姓男子兩年前酒駕保時捷跑車，撞上22歲孝子蔡男，導致蔡男全身癱瘓。林男住在1700萬元豪宅，開豪車，卻分文不賠，還反指蔡男撞他，應賠修車費。法院草率判決，減刑至6個月並可易科罰金，引發蔡男母親質疑「司法怎麼了？」之後台中地院撤銷簡易判決，改由合議庭審理，最終判林男全責，改判10月不得易科罰金，但雙方仍上訴。蔡母的律師強調林男態度惡劣，住豪宅開名車卻毫無賠償誠意，要求上訴法院判最重刑期。林男律師則稱林無脫產，只因賠償金額過高無法和解。
2,八卦 ( Gossiping ),[新聞] 影／馬英九第11次完渡日月潭 自嘲沒變成,媒體：聯合新聞網記者：江良誠標題：影／馬英九第11次完渡日月潭 自嘲沒變成「日月潭水怪」內文：日月潭萬人泳渡吸引2萬2609人參加，前總統馬英九以2小時53分完賽，馬英九說，他第一次泳渡才花1個小時，這次花了近3個小時，這也是無可奈何，但他轉念一想這才正常，「如果越游越快的話，我不就變成日月潭水怪了嗎？」馬式幽默獲得台下如雷掌聲。馬英九今天從朝霧碼頭出發，隨身帶有定位器。南投縣副縣長王瑞德說，馬英九的定位曾有一段時間沒有移動，以為出現問題，後來才知道馬英九以為這次是最後一次參加日月潭泳渡，因此在中途停下捨不得繼續游，否則成績比去年更好，他代表縣政府邀請馬英九前總統明年繼續參加。馬英九說，他今年才74歲，很開心和大家一起參加日月潭泳渡，他上岸後看到外國泳客，他以英語詢問從哪裡來，對方回答是法國，他也立刻以法語向這些法國泳客打招呼，讓他們覺得很驚喜，他也希望有更多外國遊客參加日月潭泳渡。這次是他第11次完成日月潭泳渡，今天能夠游完全程，雖然時間慢一點，但游泳好、身體就好，他很開心能夠和大家參加日月潭泳渡，他也會繼續參加萬人泳渡，游到不能游為止，希望大家為他加油。網址： from JPTT on my iPhone--,1,2024-09-15,https://www.pttbrain.com/ptt/article/M.1726378125.A.B2B,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/057f264f-6eff-4a06-b8df-98911d4a57cc,https://d1pxdrw6gckt4w.cloudfront.net/network/8349ad30-6031-4390-a350-dde1ff84d4d0,前總統馬英九參加第11次日月潭萬人泳渡，以2小時53分完賽，雖然比首次參賽時間長，但他幽默自嘲若越游越快會變成「日月潭水怪」，引發現場掌聲。南投縣副縣長王瑞德表示，馬英九在中途停下來，因為以為這是最後一次參賽，但他代表縣政府邀請馬英九明年繼續參加。馬英九表示，今年74歲，仍很開心與大家共游，並期待更多外國泳客參與。他在比賽中用英語和法語與外國泳客交流，給他們留下深刻印象。馬英九強調，游泳有益健康，他會繼續參加日月潭泳渡，直至無法再游為止。
2,八卦 ( Gossiping ),[新聞] 賴政府要台灣人節約用電...自己卻編近百,賴政府要台灣人節約用電...自己卻編近百億預算「吹到爽」　立委傻眼：太不像話壹蘋新聞網 / 李俊毅民進黨政府114年度整體水電費編列98.44億元，比113年度80.30億元增加22.5%，經費增18億1千萬元。國民黨立法委員許宇甄表示，今年四月台電調漲電費，民生用電調漲5%至10%，但政府水電預算卻暴增22.5%，民進黨政府要民眾節約用電，自己卻是將冷氣開好開滿，人民納稅錢就這樣被政府機關一點一滴消耗殆盡，經濟部長郭智輝不是說「不必每個房間都開冷氣」，政府部門有需要冷氣開那麼大嗎？吹公家的冷氣毫不客氣，花納稅人的錢吹冷氣完全不手軟，太不像話。許宇甄指出，再細看各機關水電費增加幅度，經濟部及所屬增加了14.7%，交通部及其所屬增加18.3%，文化部及其所屬增加34%，總統府增加28%，行政院增加17%，民進黨錯誤的能源政策，使政府用電費用暴增，最後還是要全民買單。經濟部長郭智輝和台電公司甚至對外放話，113年要給台電的追加預算、114年給台電的補助預算若沒過，電費還要調漲，賴政府自己沒有先做好節電工作，也沒檢討錯誤的能源政策，只想著再漲電價，賴清德總統，鵝毛都拔光了現在是要改扒皮嗎？許宇甄批評，民進黨執政後，台南光電槍聲不斷，官箴敗壞，民進黨著力最深的能源政策，因為錯誤的能源配比與方案，導致北部缺電，全台各地頻繁跳電，最糟糕的是說好不漲電價卻漲了4次，幅度高達35%，台電公司還說北部缺電200億度，因此重大AI產業不能在北部設廠，迄今為止，賴清德、民進黨政府就是不調整錯誤的能源政策，卻把暴漲的發電成本轉嫁給全民，現在又浮編政府機關的電費，電價上漲全民受苦，唯獨政府機關可以不受影響吹冷氣，如此作為，全國人民無法接受，浮編的水電預算一定要刪減。許宇甄強調，民進黨執政邁入第九年，錯誤的能源政策導致電價一路攀高，不僅綠能發電占比未達標，減碳成績也不及格，這幾年還出現供電不穩、跳電頻傳、北部缺電200億度的情況，賴清德執政後，要徵碳費、漲台鐵票價、漲高鐵票價，連水費也要漲，什麼都要漲，唯獨薪水實質負成長，電價漲，CPI跟著上揚，政府沒錢就漲電價，手法猶如五鬼搬運，政府完全不受影響，綠友友們更因此賺得盆滿缽滿，賴清德跟卓榮泰所率的就是一個吃人政府、缺德政府！,1,2024-09-15,https://www.pttbrain.com/ptt/article/M.1726358288.A.7A9,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/de3df021-0067-43e7-a088-7556120aa2f7,https://d1pxdrw6gckt4w.cloudfront.net/network/abe0afa7-1952-4bea-ba0f-d641599fd17c,民進黨政府在114年度的水電費預算編列為98.44億元，比上一年度增加了22.5%。國民黨立委許宇甄批評，政府要求民眾節約用電，但自己卻大量增編水電預算，顯得非常矛盾。她指出，經濟部、交通部、文化部等各機關的水電費皆有大幅增加，總統府和行政院的水電費用也不例外。民進黨政府的能源政策錯誤，導致電價頻繁上漲，北部缺電問題嚴重，並且將發電成本轉嫁給全民，民眾不滿意政府的這些做法。許宇甄呼籲，應刪減浮編的水電預算，並指責民進黨政府在能源政策上的失誤，導致電價上升，民生困難。
2,八卦 ( Gossiping ),[問卦] 公家機關可不可以也用冷氣卡（發錢）,我記得念大學的時候宿舍要用冷氣卡說什麼冷氣電費很貴 使用者付費要吹就要付錢 重複只有一包錢 前一百推都有--可以啊 使用者付費阿這是有什麼困難的？可以連結line pay或者悠遊卡等等的想吹就自己付錢 然後各種支付都可以我洽公覺得熱 我可以接受我買冷氣卡吹阿你知道窗型冷氣不一定比較耗電嗎？,1,2024-09-15,https://www.pttbrain.com/ptt/article/M.1726356189.A.52B,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/287607b3-6397-4237-a82c-f48a6aa9f8bc,https://d1pxdrw6gckt4w.cloudfront.net/network/3a89cb4d-dffa-471b-80b5-ded118b58551,文章討論了是否可以在公家機關推行類似大學宿舍冷氣卡的制度。作者回憶大學宿舍需使用冷氣卡，因為冷氣電費昂貴，採取使用者付費原則。文章中有網友支持這一想法，認為可以通過連結Line Pay或悠遊卡等支付方式，讓使用者自行支付冷氣費用。此外，有人提到窗型冷氣並不一定比其他類型的冷氣更耗電。整體來看，文章探討了在公家機關推行使用者付費冷氣制度的可行性和相關意見。
12,希洽 ( C_Chat ),[討論] 中國是因為很挺國產才有動畫市場嗎,中國動畫我印象還在十萬個冷笑話肌肉哪吒但聽說這幾年發展很多不少動畫產出查了一下有啥無腦魔女破界少女看了一下已經有日本末段異世界番水準了那麼中國是因為有很挺國產的人才會有動畫市場能一年推幾部季番跟年番嗎--我覺得作畫差不多就手機俠那個等級R手機俠女角還比較香這個好強喔,1,2024-09-15,https://www.pttbrain.com/ptt/article/M.1726367555.A.D75,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/1b81d517-63bb-4944-a4e4-9fd44798958c,https://d1pxdrw6gckt4w.cloudfront.net/network/47dc4c0e-d18d-4418-ab28-d940792225bc,近年來，中國動畫市場發展迅速，產出了許多優質作品，如《無腦魔女》《破界少女》等，水準已達到日本末段異世界番的水平。這引發了討論，中國是否因為有大力支持國產動畫的人，才使得市場能夠每年推出多部季番和年番。有人提到，作畫質量已經接近《手機俠》，且女角色的設計更為出色，顯示出中國動畫在質量和市場認可度上的顯著提升。
2,八卦 ( Gossiping ),[新聞] 陳佩琪百萬現金放保險箱 顏若芳：她理財,陳佩琪百萬現金放保險箱 顏若芳：她理財超乎常理聯合報 記者楊正海／台北即時報導民眾黨主席柯文哲涉入京華城案遭羈押，檢廉近期前往第一銀行數間分行調閱保險箱、保險室租用紀錄等追查，查到保險箱內上百萬元現金，柯妻陳佩琪昨接受媒體專訪表示2個保險箱都是她的。對此，台北市議員顏若芳今質疑，陳佩琪的理財方式超乎大家常理，其實百萬現金可以存在銀行。陳佩琪將百萬現金放在保險箱，被認為違反經驗法則，放保險箱要租金，又沒有利息。顏若芳說，從陳佩琪的ATM理財存錢，到放保險箱百萬現金是留給小孩的，以一般常人來講，爸媽留給小孩的或是緊急使用的，其實會放在這個銀行帳戶中，幫他們定存，或告訴小孩說這個是急用的。顏若芳指出，多數家長都是用這樣的方式，唯獨柯文哲「木可家族」是用放在保險箱來存用，當然會讓大家覺得理財方式真的很奇怪，為什麼一定要放在保險箱呢？保險箱其實是放一些非常貴重物品的地方，其實百萬現金可以放在銀行，她卻放在保險箱裡面。台北市議員顏若芳上午針對陳佩琪理財方式受訪。記者楊正海／攝影顏若芳表示，這筆錢是不想讓人家知道嗎？如果放在銀行，是不是因為要財產申報？突然多了一筆1百萬現金，不是會讓大家覺得很奇怪？柯文哲跟陳佩琪種種一些違反常理，或是讓大家覺得一般人不會去做的事情，怎麼會用這種方式來處理現金？處理他們自己的私有財產？這是很奇怪的事。,1,2024-09-15,https://www.pttbrain.com/ptt/article/M.1726330575.A.930,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/39bec487-2a5c-465c-a3af-181c7fb7b738,https://d1pxdrw6gckt4w.cloudfront.net/network/46ce0905-fabf-4996-a0c8-1448f90e475e,柯文哲因涉入京華城案遭羈押，檢廉在調查其財產時，發現其妻陳佩琪在保險箱中放有上百萬元現金。陳佩琪在媒體專訪中表示，這些保險箱和現金是她的。台北市議員顏若芳對此提出質疑，認為這種理財方式超乎常理，因為一般人通常會將大筆現金存在銀行以獲得利息或定存。顏若芳指出，大多數家長會將錢放在銀行帳戶中，以便留給孩子或應急使用，但陳佩琪卻選擇將百萬現金放在保險箱，這樣的做法讓人感到奇怪。她懷疑陳佩琪是否是為了避免財產申報，因為突然出現的大筆現金會引起懷疑。總之，柯文哲和陳佩琪的理財方式引發了社會廣泛討論和質疑。
2,八卦 ( Gossiping ),Re: [新聞] 影／馬英九第11次完渡日月潭 自嘲沒變成,以前覺得這個人蠻。。花瓶的。講話溫溫的，也不知道他做什麼大事，整天被人說賣台 (有賣嗎？)，幫人造勢，也是那種感覺可以下一位嗎？但後來覺得真的是一位了不起的總統。我到現在還是沒辦法說出他做了什麼大事。我只確定他當總統，台灣真的是自由的國家，沒想到這是一件偉大的事情。那時候一堆電視台罵他，有那一家被關掉嗎？如果有一位權力最大的人可以有這樣的肚量，請問還有那位政府官員被罵，敢出來喊打喊殺。這邊沒有說一定要對官員不禮貌，是剛好發生在他身上，然後他做了一個最好的示範。謝謝馬總統，希望你永遠健康，繼續為台灣民主奮鬥。--,1,2024-09-15,https://www.pttbrain.com/ptt/article/M.1726382535.A.0A4,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/d5b1dfff-0fdd-487b-8037-d9bec26be3e9,https://d1pxdrw6gckt4w.cloudfront.net/network/64dfd9b6-b68f-44bc-ac2b-268dab101181,作者起初對馬英九觀感平平，認為他只是溫和的花瓶，不知道他有什麼重大成就，甚至經常被人批評賣台。然而，隨著時間推移，作者逐漸體會到馬英九的了不起之處，特別是他在總統任內保障了台灣的自由。儘管多家電視台經常批評他，但沒有一家因此被關閉，這顯示出他的寬容和肚量。作者認為馬英九提供了一個很好的示範，並感謝他對台灣民主的貢獻，祝願他永遠健康，繼續為台灣的民主努力。
2,八卦 ( Gossiping ),[新聞] 酒駕撞癱孝子一毛不賠 保時捷男竟獲輕判,1.媒體來源:自由時報2.記者署名:〔記者張瑞楨／台中報導〕2024/09/15 05:303.完整新聞標題:酒駕撞癱孝子一毛不賠 保時捷男竟獲輕判免關4.完整新聞內文: 05:30還向騎士索求修車費〔記者張瑞楨／台中報導〕台中市林姓男子二年前酒後駕駛保時捷休旅車，把正值燦爛年華的蔡姓孝子撞成全身癱瘓，開四百萬名車的他分文未賠，還反向蔡男索求修車費，檢方認為他態度差，起訴聲明不適用自首減刑，台中地院不僅草率採取簡易判決程序，仍給林男減刑，還以被告「坦承犯行，態度尚可」為由輕判六月，易科繳罰十八萬元即可免關。四年前逼車互撞 緩刑中自稱從事網路代購的四十一歲林男，四年前就曾在南投縣不滿他人開車按喇叭，「逼車」導致互撞，南投地院依強制罪將他判處拘役廿日、緩刑二年；未料林男於緩刑期間的二○二○年八月間，酒後駕駛新車價四一二萬元起的保時捷Macan S豪車，在台中市撞上機車，從事櫥櫃施工的廿二歲蔡姓男騎士，蔡男被撞得飛出，再撞向對向柯姓女子所駕的轎車，蔡男因傷重全身癱瘓。酒駕致騎士二度挨撞 重創林男酒測○．一六毫克，保時捷登記自己名下，但懸掛已逾期的「臨時牌」，也沒投保強制責任險。台中地檢署偵查時，雖認為他當時留在現場，告訴警察是保時捷駕駛，但其否認有過失，顯無接受裁判之意，依酒駕過失致重傷害罪起訴，聲明不適用自首減刑。法官推翻鑑定 認騎士有責檢方聲請「通常程序」判決，台中地院卻改為「簡易判決」，獨任法官開一次庭後不到一個月就宣判，且推翻台中市車輛行車事故鑑定會所做「蔡男與柯女沒有肇事責任，林男為全責」鑑定，自行認定蔡男有未注意車前狀況之責；對於未賠償、否認有錯的林男，則認定其「坦承犯行，態度尚可」予以自首減刑，依此判林六月徒刑、可易科罰金。蔡母淚訴：公理何在？蔡母難以接受，淚訴：「公理何在？我們的司法怎麼了？」聲明上訴。檢方與林男都上訴後，中院才發覺該項判決有問題，撤銷原判改由合議庭採用「通常程序」審理。合議庭糾正原判 判關十月合議庭三位法官不採信林男否認酒後駕車、反指蔡男時速逾百公里等辯詞，認定蔡男無肇責，林男為全責；合議庭指林男推諉卸責，不斷指責蔡男，不過仍認定林男自首而予減刑，改判十月徒刑，若依此確定須入獄。兩造均上訴高等法院台中分院，蔡母的律師朱清奇聲明，林男態度惡劣，名下竟然一毛錢都沒有，完全無賠償誠意，請改判最重之刑。 （記者張瑞楨翻攝）5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,1,2024-09-15,https://www.pttbrain.com/ptt/article/M.1726354204.A.B27,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/85a5ea0e-53bb-4daf-a05c-7a43de8a1e28,https://d1pxdrw6gckt4w.cloudfront.net/network/968e052b-ec61-4dba-a949-f5277c4bcbf2,台中市林姓男子兩年前酒駕保時捷撞成蔡姓孝子全身癱瘓，事後不僅未賠償，還反向蔡男索求修車費。檢方認為林男態度惡劣，起訴聲明不適用自首減刑。然而，台中地院草率採用簡易判決程序，僅判林男六個月徒刑，易科罰金十八萬元。四年前，林男在南投因逼車互撞被判緩刑二年，緩刑期間又發生此次酒駕事故。台中地院法官推翻車禍鑑定會認定蔡男無責的結論，反而判蔡男有責。蔡母不滿判決上訴，合議庭重新審理後，改判林男十個月徒刑。檢方和林男均上訴至高等法院台中分院，蔡母的律師請求改判最重之刑。
