文章類別編號,文章類別,文章標題,文章內容,文章來源編號,日期,文章網址,文字雲,關係圖,文章摘要
2,八卦 ( Gossiping ),[爆卦] 柯文哲無保請回,來源:華視新聞超級大翻車大海嘯等級的翻盤結果反而彭振聲羈押禁見XDDD現場小草極度振奮無重大八卦請勿使用此分類，否則視同濫用爆卦鬧板(文章退回、水桶6個月)未滿30繁體中文字 未滿20繁體中文字 未滿10繁體中文字 --原文連結,1,2024-09-02,https://www.pttbrain.com/ptt/article/M.1725218326.A.358,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/2ea6929b-2e55-4577-992b-6f151e569ac4,https://d1pxdrw6gckt4w.cloudfront.net/network/669e79e9-e779-4b79-b076-5295e50bc4b9,這篇文章的標題是「[爆卦] 柯文哲無保請回」，主要內容來自華視新聞，描述了一個令人意外的大翻盤結果。原本大家關注的彭振聲被羈押禁見，然而最終結果是柯文哲無需保釋便被請回，這讓現場的支持者非常振奮。文章提醒讀者，僅有重大八卦才應使用此分類，否則視同濫用，會被處以文章退回和封禁六個月的處罰。原文連結未提供。
2,八卦 ( Gossiping ),[新聞] 柯文哲稱不知容積率840%遭無保請回　蔣萬,三立柯文哲稱不知容積率840%遭無保請回　蔣萬安尊重：一切也必須本於事實記者劉宇鈞／台北報導台北地檢署持續調查京華城案，並偵訊前台北市長柯文哲、前副市長彭振聲。台北地方法院今（2）日凌晨3時裁定柯無保請回、彭羈押禁見。柯文哲說明關於京華城容積率時稱「我完全沒有過問，作為市長不應該過問單一個案，840％我完全不知道」。對此，台北市長蔣萬安受訪時說，絕對尊重司法調查，但一切也必須本於事實。對於柯文哲稱原先不知道容積率840%、遭無保請回，蔣萬安強調，絕對尊重司法調查，一切也必須本於事實，事實到哪就處理到哪，現在已進入司法階段，尊重司法調查，不會去干預司法偵辦，全力配合檢廉調查。有關藍綠北市議員指出，柯文哲在第一果菜及魚類批發市場改建案減項發包，涉圖利中工50億元，恐成未爆彈？蔣萬安指出，議會多有關注，但也該本於事實，若有違法將依法辦理，而議會確實有附帶決議，希望市府能做出6樓以上不續建的可能性，市府有請專業人士進行評估，目前建議是續建。另外，市府被質疑是否對柯文哲支持者非法集會放水？蔣萬安說明，警察局長一直都有跟他保持聯繫、向他回報，最重要還是希望避免衝突所以採柔性勸導，希望能和平落幕，一切以安全為主。,1,2024-09-02,https://www.pttbrain.com/ptt/article/M.1725248368.A.994,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/bbafdf3f-6394-4717-b3f5-ef5c646793e8,https://d1pxdrw6gckt4w.cloudfront.net/network/32d768f5-df44-46b9-afb5-ccfc2913e48f,台北地檢署調查京華城案，前台北市長柯文哲和前副市長彭振聲被偵訊。台北地方法院在凌晨3時裁定柯文哲無保請回，彭振聲則被羈押禁見。柯文哲表示他完全不知京華城容積率達840%，並認為市長不應過問單一案件。現任台北市長蔣萬安尊重司法調查，強調一切必須以事實為依據。藍綠市議員指出柯文哲在其他建案中可能涉及圖利，蔣萬安表示若有違法將依法辦理。針對柯文哲支持者非法集會問題，蔣萬安表示警察局長已和他保持聯繫，並強調希望和平解決，避免衝突。
2,八卦 ( Gossiping ),[新聞] 「遠雄THE ONE」容積2950％有問題？Weca,1.媒體來源:自由2.記者署名:葛祐豪3.完整新聞標題:「遠雄THE ONE」容積2950％有問題？Wecare高雄︰抹黑帶風向4.完整新聞內文:京華城容積案火燒柯文哲，網路社群又扯高雄「遠雄THE ONE」容積率2950%，讓人大開眼界!對此，臉書粉專「Wecare高雄」批說，這是抹黑高雄帶風向的手法，該案建照早於1993年前取得，遠雄選擇參照舊制法規，且1993年市長還是吳敦義。遠雄THE ONE位於高雄前鎮區，地上68層，樓高267.6公尺。1至16層為高雄洲際酒店，18層至58層為住宅，59至63層為住宅會館，目前是台灣第一高住宅大樓、第五高建築和高雄第二高建築。隨著京華城容積案這把火愈燒愈旺，一些網路社群及挺柯人士，彷彿成了容積率專家，先拉高雄國賓飯店危老案容積率1142％救援，遭高市府嚴正澄清「比較基準點不同」；臉書「PTTGossiping批踢踢八卦板觀察分享」又指「大開眼界，高雄遠雄THE ONE容積率2950%，遠遠超過840%的3倍以上，只有我那麼孤陋寡聞??」對此，臉書粉專「Wecare高雄」反批說，社群上討論的遠雄The One，是以舊制法規來計算容積率，該基地早在1993年10月29日取得建照，為了土地使用效益考量，遠雄選擇適用舊法規，可擁有高達2950％容積率，且1993年高雄市長是國民黨的吳敦義。「Wecare高雄」直指，民眾黨只要出事，就會拖高雄出來救援，網路社群上的大量帶風向文章也同步開始，支持大家好好調查吳敦義市長時期的容積率計算與核准。「這種透過抹黑高雄帶風向、蹭流量的討論，是民眾黨一貫的作風，韓國瑜選市長時，大家還記得柯文哲是怎麼樣罵高雄、抹黑高雄的」。「Wecare高雄」強調，柯文哲的問題不是給多少容積率，或是容積翻多少倍，而是過程中的適法性，以及是不是非法收受不當利益，來協助容積的取得。業者則指出，遠雄THE ONE屬於商三用地，基礎容積490%，但因建照早於1993年前取得，遠雄選擇參照舊制，舊制容積獎勵當時尚未成熟，未訂定獎勵上限，其獎勵方式為直接計算樓地板面積，參照舊制並未違法。5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,1,2024-09-02,https://www.pttbrain.com/ptt/article/M.1725246238.A.0C7,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/96496d78-3940-4eb9-8266-f12a5c92ef2c,https://d1pxdrw6gckt4w.cloudfront.net/network/1321e5dc-0168-436a-adc1-e9edbc82f6d4,「遠雄THE ONE」為高雄前鎮區的一座高層建築，容積率高達2950%，成為近期討論焦點。臉書粉專「Wecare高雄」指出，網路社群中的相關討論是抹黑帶風向，並強調該建案的建照早在1993年取得，遠雄依據當時法規進行設計，並無違法。當時的高雄市長為國民黨的吳敦義。該建築地上68層，樓高267.6公尺，是台灣最高住宅大樓和高雄第二高建築。隨著京華城容積案引發關注，一些網路社群及支持柯文哲的人士提出質疑，但「Wecare高雄」反駁，這些討論是為了轉移焦點，並呼籲調查1993年吳敦義市長時期的容積率計算。該粉專強調，柯文哲問題在於過程中的適法性及是否存在非法收受利益。業者則表示，遠雄THE ONE屬於商三用地，基礎容積率為490%，依照舊制法規並無違法。
2,八卦 ( Gossiping ),[新聞] 獨／被指關鍵共犯！邵琇珮昨已回台　向,獨／被指關鍵共犯！邵琇珮昨已回台　向李四川喊冤：依法請假沒有潛逃ettoday記者袁茵／台北報導北檢偵辦京華城容積率圖利弊案，偵訊前台北市長柯文哲、前台北市副市長彭振聲後，北院2日凌晨諭知柯無保飭回，彭則羈押禁見，且北院說明有一位關鍵共犯「（北市都委會執秘）邵琇珮」因畏罪而潛逃中。但《東森新媒體ETtoday》接獲消息，邵琇珮在8月17日至9月1日依法請假，早在昨天就已回台，身兼都委會主委的台北市副市長李四川也證實此事，表示對方今早有傳LINE表達「沒有畏罪潛逃」，是檢調沒有約談。北院指出，彭振聲時任台北市副市長，並且是都委會會議主席、本案PM即專案管理人，於都委會多次會議，或預設立場，或違反議事規則，或無視委員之反對意見，或指定支持補償京華城之委員以及較無經驗之委員擔任專案小組之召集人，勘認彭為本案上層及關鍵角色，對於犯罪事實應知之甚詳，且與其他共犯利害一致。此外，北院在裁定書中提及另一共犯名字「邵琇珮」，指邵為京華城案共犯，且「顯可疑係因畏罪而潛逃中」，因此勘認彭振聲與本案共犯已有互相配合為不實陳述之動機及可能，考量本案仍有諸多事實未明，而被告、共犯均已有不據實陳述之情形，有相當理由足認被告有勾串共犯之虞，且本案所涉罪名重大、所圖利益及賄賂之金額均極為龐大，認為有羈押必要，因此裁定彭振聲羈押禁見。而台北市議會京華城案調查小組召集人、國民黨台北市議員游淑慧也隨即在臉書上提及，邵琇珮是現任都委會執祕、前都發局總工程司，自己5月閱卷開始後，發現對方角色特別，在進行訪談後，當時就直接私下通報市府預警此人，「8月26日邀請彭振聲來議會約談時，也特別要求邵必需要來交叉對證，結果發現她已請兩週休假，上週我才去電廉政人員提醒她會不會不回來？沒想到早上看到檢察官昨晚新聞稿，說她畏罪潛逃。唉。」但《東森新媒體ETtoday》掌握，邵琇珮向台北市政府自8月17日至9月1日請假出國去日本玩，且已經於9月1日回國。對此，身為都委會主委的李四川也向《東森新媒體ETtoday》證實此事，表示邵琇珮本來就依照規定請假到9月1日，確定人已經回台，檢調1日也沒有做約談動作。李四川提及，邵琇珮2日早上6時3分有傳LINE訊息給他，表示依法請假到9月1日、人已經回台灣，是檢調沒有約談，「我（邵琇珮）沒有畏罪潛逃」，邵也表達會跟北市政風處另做報告。原文網址: 獨／被指關鍵共犯！邵琇珮昨已回台　向李四川喊冤：依法請假沒有潛逃 |ETtoday政治新聞 | ETtoday新聞雲  us: @ETtodaytw on Twitter | ETtoday on Facebook--原文連結,1,2024-09-02,https://www.pttbrain.com/ptt/article/M.1725241080.A.F43,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/c8cbe402-30c2-4cab-8d71-03fa4392380b,https://d1pxdrw6gckt4w.cloudfront.net/network/34e6c765-44b4-4b19-a8b7-38968ec7b3b6,台北地檢署偵辦京華城容積率圖利案件，前台北市副市長彭振聲被羈押禁見，而另一被指為關鍵共犯的台北市都市計畫委員會執行秘書邵琇珮則被指控畏罪潛逃。然而，邵琇珮已於8月17日至9月1日依法請假出國，並在9月1日回到台灣。北市副市長李四川證實此事，並強調邵琇珮並未畏罪潛逃。北院認為彭振聲在擔任副市長及都委會會議主席期間，涉嫌違反議事規則，並指控邵琇珮參與不法行為。然而，邵琇珮表示將向北市政風處做進一步報告。北市議員游淑慧指出，早在5月就已注意到邵琇珮在案件中的特殊角色，並在8月26日約談彭振聲時要求邵琇珮出席交叉對證，但邵當時正處於休假中。邵琇珮強調自己依法請假，並無潛逃。
2,八卦 ( Gossiping ),[問卦] 所以NCC就這樣裝死？,如題啦這三天台灣的新聞台這個獨家 那個爆料700萬 170萬還有什麼一定有上億的結果射到靶上的箭不知道有沒有一成現在NCC一篇聲明都沒有？有沒有最大亂源在裝死的卦--原文連結,1,2024-09-02,https://www.pttbrain.com/ptt/article/M.1725249831.A.8BB,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/1468c783-12c0-44e6-bc30-5cae0f2c2b6f,https://d1pxdrw6gckt4w.cloudfront.net/network/3eb1b424-7a9c-4a34-affa-09c81a1f536f,這篇文章討論了台灣新聞媒體最近幾天的報導，提到各種獨家新聞和爆料，包括700萬、170萬等金額，甚至可能達到上億。然而，這些報導所揭示的真相是否可信，作者表示懷疑。作者批評國家通訊傳播委員會 (NCC) 對於這些混亂的媒體報導沒有發表任何聲明，質疑NCC是否在裝死，未履行其應有的監督職責。文章強調NCC作為監管機構，應該對媒體的亂象有所作為，以維護公共利益。
2,八卦 ( Gossiping ),[問卦] 這幾天還覺得台灣是民主進步的國家嗎,先說無關特定事情也沒有專指特定人物或團體但台灣有著強國跟世界部份國家稱羨的民主制度說什麼都比君主或獨裁國家來的好吧所以代表我們的國家真的很民主才能讓其他國家鼓掌喝采是吧所以你們大家投票一下覺得台灣是一個很在民主進步上很成功的1~10給分1極其失敗，10極其成功發p隨意100F--原文連結,1,2024-09-02,https://www.pttbrain.com/ptt/article/M.1725266951.A.5C8,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/cf591859-896a-4416-86cc-411b17c98ba3,https://d1pxdrw6gckt4w.cloudfront.net/network/05df5e9b-2fea-493e-bcbc-df2143db8d51,這篇文章主要探討台灣的民主進步狀況，並邀請讀者對台灣的民主程度進行評分。作者強調文章無意針對特定事件、人物或團體，並指出台灣擁有被一些強國及世界部分國家稱羨的民主制度。作者認為，台灣的民主制度不論怎樣都比君主制或獨裁國家來得好，因此這也是台灣獲得其他國家讚賞的原因之一。最後，作者邀請讀者從1到10進行評分，1代表極其失敗，10代表極其成功，並鼓勵大家自由發表意見。
2,八卦 ( Gossiping ),[新聞] 昨批柯文哲比五大弊案還扯　王鴻薇：立院,昨批柯文哲比五大弊案還扯　王鴻薇：立院一定要持續藍白合作ETTODAY記者鄭佩玟／台北報導民眾黨主席柯文哲涉京華城弊案，今（2日）凌晨被法院裁定無保請回。國民黨立委王鴻薇昨日才批評，柯文哲過去以白色力量自詡，常掛嘴邊酸「垃圾不分藍綠」，但自己比口中的5大弊案還要扯，今受訪時強調，自己擔任台北市議員多年，當年柯喊查喊得震天響，卻沒有任何市長副市長被搜，因此京華城當然比較扯；但就未來立法院是否持續藍白合作？王說，國民黨一定會尋求跟民眾黨的在野合作，無庸置疑。王鴻薇表示，這件事情上，大家最後會檢討檢方，折騰了3天，最後到底掌握什麼證據？柯文哲無保請回，也就是法官沒有採信檢方的證據，這件事情在台灣政壇上投下一個震撼彈，對社會造成這麼大的紛擾下，檢方的辦案顯然證據力並不足，檢方表現恐怕更會讓大家去檢討，司法是否足以讓台灣社會及人民信賴。王鴻薇說，這兩天民眾黨有召開記者會，質疑是不是有濫權搜索？夜間偵訊及偵查過程並沒有保障柯文哲的基本權益等，立法院新會期即將報到，接下來他們也應該針對這些程序能不能保障人民的權益部分，他們會在這個立法院會期作檢討，甚至要不要進行修法。王鴻薇指出，整個過程中可看到，從一開始柯文哲被搜索、約詢，就有媒體先「獨家報導」；而過去這3天，很多媒體也用「獨家報導」方式透露很多檢方偵訊的相關內容，對媒體來說，尋求獨家、尋求辦案方向無可厚非，但應該要檢討的，偵查不公開，卻連搜索、金流方向、陳佩琪到ATM存款等，根本是偵辦中不該被洩漏的內容，這段時間卻被媒體大作報導，這當然有違反偵查不公開，這是事實。王鴻薇強調，所以立法院開議後，真的要針對司法名為「偵查不公開」，但在柯文哲案中，完全不是這回事，這該不該檢討究責？當然應該要，也證實絕對有洩密的事實。另就未來立法院是否持續藍白合作？王鴻薇說，國民黨在立法院是最弱的多數，尤其在這個立法院的預算會期有很多重要人事案，國民黨一定會尋求跟民眾黨的在野合作，這一點無庸置疑。,1,2024-09-02,https://www.pttbrain.com/ptt/article/M.1725249049.A.2F5,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/39b4ca21-f16f-44ea-8a94-51cd8de5b4ac,https://d1pxdrw6gckt4w.cloudfront.net/network/397f0add-5fc9-4088-bb03-bf90e068054f,文章主要報導了國民黨立委王鴻薇對民眾黨主席柯文哲涉京華城弊案的意見。她批評柯文哲過去以白色力量自詡，常酸「垃圾不分藍綠」，但自己比五大弊案更扯。法院裁定柯文哲無保請回，顯示檢方證據不足，對社會造成震撼。王鴻薇質疑偵查過程是否保障柯文哲基本權益，並表示立法院會期將檢討相關程序，甚至考慮修法。她強調偵查不公開原則被媒體違反，洩露了不應公開的偵辦內容。最後，王鴻薇指出國民黨在立法院預算會期將尋求與民眾黨合作，強調藍白合作的必要性。
2,八卦 ( Gossiping ),[新聞] 京華城案》潛逃共犯？台北市都委會：邵琇,備註請放最後面 違者新聞文章刪除1.媒體來源:自由時報2.記者署名:何玉華3.完整新聞標題:京華城案》潛逃共犯？台北市都委會：邵琇珮已如期回國4.完整新聞內文:〔記者何玉華／台北報導〕台北地方法院審理京華城容積案，前北市長柯文哲無保請回，前副市長彭振聲羈押，並指重要共犯、台北市都委會執行秘書邵琇珮可能已「畏罪潛逃」，台北市都委會官員今（2日）受訪說，邵琇珮是休假，是去年已經排定的年度旅遊計畫，經與其家人聯繫，家人說她已如期回國，今天因有事未到班，已向政風單位回報。台北地院昨晚召開羈押庭，審理柯文哲、彭振聲的聲押案，柯文哲無保請回，彭振聲羈押，裁定書也指出同案共犯、現任台北市都委會執祕邵琇珮已因畏罪而潛逃中；而關注此案的國民黨台北市議員游淑慧表示，在8月26日邀請彭振聲來議會訪談時，要求邵出席交叉對證，發現她自8月19日起請假至8月30日。都委會官員今天指出，邵琇珮是休假，是去年已經排定的年度旅遊計畫，經與其家人聯繫，家人表示她已如期回國，但因今天有事，無法到班，但已經跟政風單位回報。5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體: 寫畏罪潛逃北檢天下第一組 就這?北檢提供的卷證 是不是有偽造文書及偽證的的問題啊北檢這一組要飛高高了--這是彭副收押的理由 邵琇珮已經畏罪潛逃了原文連結,1,2024-09-02,https://www.pttbrain.com/ptt/article/M.1725243883.A.FBF,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/6f78dc32-bf8a-4fb1-9885-84217950949d,https://d1pxdrw6gckt4w.cloudfront.net/network/c71cd0e6-87c0-4ebf-b52a-88039641e5df,"台北地方法院近日審理京華城容積案，前台北市長柯文哲無保請回，前副市長彭振聲則被羈押。同案的重要共犯、台北市都市計畫委員會執行秘書邵琇珮被指可能已「畏罪潛逃」。然而，台北市都委會官員表示，邵琇珮只是休假，且這是去年已排定的年度旅遊計劃。根據其家人所述，邵琇珮已如期回國，但因有事無法上班，並已向政風單位回報。國民黨台北市議員游淑慧則指出，在8月26日邀請彭振聲來議會訪談時，要求邵琇珮出席交叉對證，但發現邵自8月19日起請假至8月30日。台北地方法院的羈押裁定書中仍指邵琇珮畏罪潛逃。此案引發外界對於北檢提供的卷證是否存在偽造文書及偽證問題的關注。 

備註: 本摘要根據自由時報記者何玉華的報導整理。"
2,八卦 ( Gossiping ),[爆卦] 民進黨FB刪文了,哇三位一體的文怎麼刪啦--原文民主進步黨FB有關上篇文章，提及近期重大法律案件爭議說明。文章與圖卡內容皆取自相關單位官方聲明稿，用意旨在提供法律常識見解，然經討論後，確有讓人不當聯想之疑慮，故予以刪除。 from JPTT on my Samsung SM-A5360.--原文連結,1,2024-09-02,https://www.pttbrain.com/ptt/article/M.1725279525.A.694,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/851d6e54-deb2-485e-806b-1ae7c26ac6dc,https://d1pxdrw6gckt4w.cloudfront.net/network/e7f12ff6-9125-41ab-acf9-5b128baa44f6,"
民進黨官方臉書近日刪除了一篇有關重大法律案件爭議的文章。該文章內容包括圖卡和文字，引用了相關單位的官方聲明稿，旨在提供法律常識和見解。然而，經過討論，發現文章可能會引起不當聯想，因此決定刪除這篇文章。這一事件引起了網友的廣泛關注和討論，許多人對文章的刪除表示疑惑和不滿，認為應該公開透明地處理相關資訊。民進黨此舉可能是為了避免進一步的爭議和誤解，但也引發了更多對其行為的質疑。"
2,八卦 ( Gossiping ),[新聞] 柯文哲無保請回 陳水扁：不要忘了16年前,"柯文哲無保請回 陳水扁：不要忘了16年前我2次無保飭回 林朝億 台北市報導台北地檢署偵辦京華城容積率案，以收賄及貪污罪聲押前台北市長柯文哲及前副市長彭振聲，前者今晨遭地院無保請回，彭則聲押獲准。對此，前總統陳水扁今(2)日接受新頭殼詢問看法時表示，「還在發展中吧！不要忘了16年前我2次無保飭回！」近日勤練書法的陳水扁，今晨臉書貼出《我無罪》書法一幅，令人玩味。他說在台中鬼地方的日子,有一本寄進來的舊書《我無罪》，深深地吸引我看了又看。這是現代小說家瑪政拉末的代表作,曾獲得普立茲文學獎，並被提名諾貝爾文學獎。陳水扁是於2008年11月11日遭特偵組偵訊，並於隔日聲押，地院雖然同意聲押，雖然陳水扁律師數度抗告成功，但最後還是遭到法院核准聲押。--原文連結",1,2024-09-02,https://www.pttbrain.com/ptt/article/M.1725258154.A.886,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/06a7e87c-1319-43b1-bdbe-19602a350987,https://d1pxdrw6gckt4w.cloudfront.net/network/c38d2031-0fec-47c3-80f8-471b96991d8a,前台北市長柯文哲因涉京華城容積率案，被爆以收賄及貪污罪嫌遭台北地檢署聲押，今晨法院裁定無保請回。而前副市長彭振聲則被准聲押。針對此事，前總統陳水扁表示，案件還在發展中，並提醒大家不要忘記自己16年前也曾兩次無保請回。陳水扁今日在臉書上分享了自己近日勤練書法的《我無罪》作品，並提到在台中服刑期間深受現代小說家瑪政拉末的《我無罪》一書吸引。該書曾獲普立茲文學獎並提名諾貝爾文學獎。陳水扁於2008年11月11日遭特偵組偵訊，並於隔日聲押，雖然律師數度抗告成功，但最終仍被法院核准聲押。
